"","GeneSymbol","A_plus_1","A_plus_2","A_plus_3","A_minus_1","A_minus_2","A_minus_3","B_plus_1","B_plus_2","B_plus_3","B_minus_1","B_minus_2","B_minus_3","A_plus_1_48","A_plus_2_48","A_plus_3_48","A_minus_1_48","A_minus_2_48","A_minus_3_48"
"425","HNRNPA3",4.20148431185945,4.09846076461322,6.59404417060219,6.19202468028222,5.95601473167271,11.0499524678717,4.25779587750244,4.09241815689971,6.31611497322403,5.40703957920904,5.21624926506759,9.82184531651687,5.07573622021232,5.54308233201743,2.30571167208134,5.932541235934,5.96938360987825,3.01240259131144
"426","NELFCD",6.26261380248155,1.84514855015908,4.58945220634661,7.32577263724383,7.48547627027087,10.0423748759572,1.0156352169014,3.91264038321672,4.58945220634661,4.85486948534755,5.18649956047999,4.58945220634661,5.39676599053701,5.09500444453957,4.58945220634661,8.85142402912709,9.92688459586095,4.58945220634661
"427","RBBP4",3.68168943243141,4.56094360783472,4.5295681426364,8.98810200530835,9.75788591750575,4.5295681426364,3.61236802229876,4.35716386570255,4.5295681426364,8.60391904541146,6.75405017340442,4.5295681426364,3.87842183941546,5.28853097674606,10.3931372933001,4.88368953465272,2.66073358595795,4.5295681426364
"428","RBBP7",2.91773962428944,4.6677782137795,14.570373782417,8.47633298790094,8.47474832878934,4.02871364436472,4.12848120996482,5.76201898588409,4.02871364436472,6.40096382482594,6.6115433145047,4.02871364436472,5.33728034955679,5.61801710847061,4.02871364436472,5.55441593789487,1.50181886553713,4.02871364436472
"429","ANK1",4.44437150215826,4.71526684175441,27.7866085992037,1.16858321942279,3.02434119666368,0.307465858265424,5.15973170615685,6.68473711700931,0.307465858265424,6.29159150244945,6.93120671850333,14.1014192715137,6.54547901987973,2.06056597876128,0.307465858265424,5.82011776184125,5.88880004417789,0.307465858265424
"430","P4HB",9.24955017574064,9.11604994388413,2.32802249651518,6.69425061902407,5.53795291852477,2.32802249651518,6.18197099428853,8.89388586337937,29.2413980833473,1.88298168192451,4.7313309021849,2.32802249651518,4.42079868001915,7.30747084383813,2.32802249651518,2.14268681036187,-5.96627989161595,2.32802249651518
"431","ASNS",5.59815188470325,6.59086636882795,4.93282356413851,5.44549880146391,5.41197287825573,5.06041775013903,7.41520903053094,7.09615259291174,4.93282356413851,5.19838830634762,6.07275568437047,4.93282356413851,5.50345862410751,4.50295226165188,6.74152901852598,5.37946116020162,5.25973211852896,4.93282356413851
"432","CALM3",9.14824,8.81989,0,9.86621,7.72705,0,7.34974,8.17932,0,9.05018,8.1095,0,7.26262,9.03359,0,10.004,5.44967,0
"433","RPS11",3.52470485156261,6.07551478475166,29.373062990102,3.02616067000226,2.38696415056396,2.30910827971713,7.13165039563853,4.36259552201807,2.30910827971713,5.60551030287627,3.69905335609337,2.30910827971713,5.5991863423886,3.08603756570192,2.30910827971713,5.41839734131155,10.5689186500171,2.30910827971713
"434","UPF1",5.11667310958279,8.29799360845685,2.65899356590336,3.88548846911891,5.02367744485224,2.65899356590336,9.45587799760354,9.11037164096781,26.3674616768239,3.72255871981308,6.14953559040231,2.65899356590336,2.37579999148491,2.31134106384936,2.65899356590336,6.20244396534272,-0.238513586198605,2.65899356590336
"435","RAVER1",1.90885579987905,1.83735364393239,0.889635981492041,8.15790027967858,7.72415221187857,12.670218755208,4.58548646655133,3.22466730303874,0.889635981492041,2.48885702779478,5.30040358637285,25.4742049012986,8.07771260991394,9.14869727196031,0.889635981492041,4.92036217551388,2.37928083101683,0.889635981492041
"436","EIF4H",2.88920721547114,4.93028847119693,13.6959226538222,9.97680938657782,3.85600972370132,3.31858488746908,5.5185443582589,5.83335609325206,8.42851228962926,4.33442165346709,7.57426805148024,3.31858488746908,6.44554439377066,5.01759646163775,3.31858488746908,3.23664006460158,5.25890387707794,3.31858488746908
"437","DLD",9.43968710326228,6.34239592153177,4.08044603804723,1.21419486243955,4.23723486519604,4.08044603804723,6.25807338489611,6.1822400724134,4.08044603804723,6.14803560717879,5.62389195632788,4.08044603804723,5.90880782164451,6.41525396265363,14.1295354939045,3.80806946892955,4.02989864735464,4.08044603804723
"438","NASP",7.05872484322299,7.22355533493399,4.66937685018968,3.97251699681005,5.18699925983708,4.66937685018968,7.00256150511741,7.0577278018899,4.66937685018968,5.74972600303995,4.98613145399633,4.66937685018968,5.16325270404854,5.40817703271284,7.54300200417885,5.20107988739743,4.27810287292373,5.80426264373487
"439","RPL4",4.19412050311643,6.75076739931178,3.55149697654658,7.5669861877251,8.1398608118824,8.08878657767341,7.61092421214185,5.50845734567443,11.2730905220267,4.7461534422972,5.21203046882633,3.55149697654658,3.6076433945971,2.98533949850805,4.41444467745159,5.15818096375474,4.20422485008648,3.55149697654658
"440","ACAT1",8.82051,9.01049,0,7.47117,7.29251,0,9.32755,11.11,0,8.16966,9.36829,0,6.72173,8.71297,0,6.27055,7.72457,0
"441","NKRF",2.31125528471304,4.17086865935358,4.43928918362216,10.7664459647704,7.33036739449003,11.2641779019944,2.5142789487561,3.61662628805745,4.43928918362216,4.63065113011071,9.32072025793362,4.43928918362216,5.99526600010627,7.74712975729549,4.43928918362216,6.99909539774364,1.09008098561585,4.43928918362216
"442","LMNA",6.50283851837114,6.74916866718306,4.02525254950448,3.52007838734813,4.52817366468293,4.02525254950448,8.19009921899851,6.97241573654545,5.07612464112526,4.39976594863835,3.89830888050081,5.09894560739525,4.64221542011261,3.68999944260125,7.41125334921786,6.23684300604151,7.97110538684627,7.2782189541668
"443","EIF5A",6.85821250134282,7.67931225978755,4.87582054827995,7.06670219617356,5.27207302021935,6.59590014248175,6.19238184624111,6.40188402517035,5.59840760430297,5.55160133482868,4.86134046415661,4.87582054827995,4.89435968687745,6.04570301234787,4.87582054827995,4.30799425541208,4.67833455558628,4.87582054827995
"444","GSTO1",6.59139857551883,6.08642400875216,3.50118140096068,2.33937779808127,1.58452730372731,3.50118140096068,8.13811437346088,7.72288344952439,3.50118140096068,1.89526207091002,2.64750371722155,9.61326723306218,8.18028182515579,7.29278616294573,7.22985389911027,5.64383651039442,7.52010160918746,6.78167700988554
"445","TPR",6.5459265014943,7.30012964146967,4.3628569672866,2.95485680771439,4.95336036456019,4.3628569672866,8.716904859953,7.63543286238506,4.3628569672866,4.9049434910606,5.21165083485594,4.3628569672866,6.09551992403508,4.79930962978532,6.37421919499322,4.38722624803797,3.75390948384133,8.99022829555594
"446","VIM",7.5945277086131,8.54061046099356,4.95308402801831,3.22494050922144,3.19399754161937,4.95308402801831,8.47739431894708,7.91603002450886,4.95308402801831,3.00293919215116,3.54126066983786,4.95308402801831,6.00114846361843,4.77059972917572,7.49299374433731,6.19978300422138,6.50324776004962,4.95308402801831
"447","APEX1",3.49487701707364,3.55240086443225,4.53940188083107,8.94780302890393,6.96617823308903,4.53940188083107,3.58735588140184,3.28264599239597,4.53940188083107,5.44783044877777,5.74945364826742,4.53940188083107,6.19840357294885,7.08466314682906,5.89185761238886,6.4499714592197,7.11159513156102,8.49173173032912
"448","RBM25",6.82079797640184,10.6500481543143,3.91881031088254,1.3250209336166,3.68274001831558,6.27743924083241,8.36021846863511,5.30966896744196,3.91881031088254,5.92490257095898,3.82883790874055,3.91881031088254,6.65776341808496,3.91577837409074,12.2386859900427,3.75356935906071,5.58108981781665,3.91881031088254
"449","PPM1G",7.33374,6.16322,0,11.2983,8.67152,0,6.72597,7.59212,0,9.29595,7.0438,0,8.93713,9.33636,0,8.89891,8.703,0
"450","LCA5L",7.63246288738798,5.55963078330975,4.58133174624916,1.07954786170319,6.88128113794767,4.58133174624916,6.38053989170132,3.95739748920469,4.58133174624916,7.82146117361862,4.16557614155353,4.58133174624916,6.53463323216459,3.88936880693029,9.99790588408456,3.80720175977884,9.47325012472655,4.58133174624916
"451","SART3",8.14841,7.1775,0,10.9147,9.30813,0,6.88293,8.58471,0,7.59564,10.7512,0,9.48838,8.6915,0,8.46777,3.98909,0
"452","CKAP5",9.04368,8.63768,0,8.18948,8.22727,0,12.1726,8.63218,0,8.44951,9.52226,0,7.52391,5.91602,0,6.50564,7.17977,0
"453","ADSS2",9.40594,11.1872,0,6.71718,7.66583,0,9.17053,12.2324,0,10.3238,6.4872,0,10.922,6.13879,0,9.73737,0.0116578,0
"454","SRCAP",7.82075,8.2003,0,8.05446,13.9066,0,5.84359,8.72508,0,8.81622,8.79211,0,7.51683,7.60614,0,6.93462,7.78327,0
"455","SMARCA4",8.23576,6.45253,0,13.4016,9.55225,0,6.19534,7.03194,0,4.49993,8.87244,0,9.65177,7.53275,0,10.124,8.44965,0
"456","CDK11B",2.11449188275491,0.908821144224085,2.52671834286502,7.0654173066031,3.73257339846078,3.47230885280348,1.93260879959408,2.83576619011691,6.97181873707373,7.5973549244365,5.9367384948282,2.52671834286502,8.91367156274817,7.55823769969525,7.37788863379025,4.28403519681163,11.012250923387,13.1646188063501
"457","PPIA",5.72079885247209,5.83122241572025,5.05337466398532,5.70259857812413,5.05735723518423,4.69970843217711,6.24763560929137,6.39752364897827,5.90270302261689,5.64889125841004,5.43088397561964,4.72184513284848,6.55051381410217,6.48960893143636,6.58775281914975,4.29536968168776,4.9146483012334,4.99967287091042
"458","EEF1A1P5",5.83123716376725,6.54978265274643,10.3799847789066,3.3183668518773,4.69802230532135,6.44503182183488,6.72084203857779,6.36969589512999,7.62254687471186,4.78802654905947,5.04053729671822,5.53071322091106,5.30825535479355,3.97637729788988,3.53301322636145,5.60922077347446,4.80795793576706,4.08428901362226
"459","H3C15",7.37666230735343,7.28224969239424,9.69162718262443,3.00131199305885,5.0125715531877,5.33560406463701,7.80229069263514,5.37569870990896,2.55118889740829,3.052923251007,2.5169395137706,3.47110449354718,5.18743433826379,4.8561592138126,5.88379986428294,5.60448277959288,7.09101040009668,9.06831988617519
"460","CDC5L",8.62701,7.33898,0,9.55311,8.50713,0,8.49464,8.32006,0,8.71382,9.09785,0,7.53318,6.35404,0,8.46216,8.99802,0
"461","ETFB",7.30832260365644,4.84026266432916,3.61754843452668,3.60451025315589,4.22309704939402,4.379155026441,5.4536539378408,6.71450535206865,7.31474482027444,6.41577565194051,5.7574075454922,7.34299489804779,6.55497517653729,7.84185234666678,7.19384744668652,3.95383406012264,3.85918817916204,3.61754843452668
"462","RANGAP1",3.75429168588387,5.57510899690153,44.5510309819196,5.76177481328804,5.45532011538437,0.54807811991968,4.48742581497726,6.68965398283718,0.54807811991968,4.5034989731054,4.47381386868277,0.54807811991968,5.22043212571575,6.70976707620598,0.54807811991968,4.18737222685945,-1.42635129958653,0.54807811991968
"463","DIS3",3.87983858894551,3.66874318363568,35.3794946603716,4.3237141563419,5.63621310705668,1.61208512631697,5.69729813769089,4.2884748394562,1.61208512631697,5.84403728004431,6.99759655185556,1.61208512631697,7.2298680790404,8.18811451790791,1.61208512631697,2.35693886204982,0.366135411465629,1.61208512631697
"464","U2SURP",11.2548,7.78018,0,11.0561,9.81251,0,8.57118,13.1162,0,5.36175,8.05623,0,8.0241,9.01721,0,7.94116,0.0085998,0
"465","DDX1",5.16962292693156,4.32934066052358,4.63330833396659,7.5731222654594,6.36350356612677,5.97628562386808,4.62917398920866,5.61850564635884,4.80904171791646,6.45255629423294,7.40513237363125,4.74836345013685,4.64001032527056,5.33369914994756,7.17727604622069,5.78514457973242,5.14955314549176,4.63330833396659
"466","FHL3",7.34282,6.45598,0,9.11629,7.11998,0,8.57127,7.7302,0,8.22123,6.93248,0,7.19536,9.2551,0,9.27231,12.787,0
"467","FABP5",7.27076,9.78552,0,11.0998,7.37068,0,5.15213,10.1305,0,7.89293,5.74835,0,11.7995,7.00039,0,16.7368,0.0126927,0
"468","RPS9",3.87277692650482,6.00286195564712,4.39405547314781,5.30316803880855,4.4829933061699,4.39405547314781,5.93111995229405,3.81568026434715,4.39405547314781,5.75737890606415,6.79745612879556,6.1178569165311,4.05174164645452,4.37183162704412,8.41553606333917,9.04182594398473,8.213910119979,4.91075288823918
"469","U2AF2",5.74007343537544,4.86901046890055,5.13121962978957,8.11965771942586,7.50963667522755,5.13121962978957,5.2830475725922,5.13211492585034,5.90138584633545,6.55660968144729,6.57409919450879,5.13121962978957,5.50500336267924,6.24596718869881,5.13121962978957,4.83065073021652,4.43730305193309,5.13121962978957
"470","POLDIP3",6.39339,5.14305,0,11.7645,9.68103,0,6.24735,6.39564,0,9.96763,9.26775,0,6.94259,8.05798,0,9.83697,10.3021,0
"471","PREP",6.8098,6.96998,0,8.65435,7.92148,0,7.95322,7.44175,0,7.23285,7.56508,0,9.64853,9.04402,0,7.925,12.8339,0
"472","API5",5.16018800732726,5.22303747280303,5.00093238944086,7.84345080117525,7.66008479560973,5.00093238944086,4.60615854134291,5.5896427882451,5.00093238944086,5.98569331712908,6.5807647709765,5.00093238944086,5.82824064977073,5.57597537068142,6.59244103410236,5.70363800333086,4.38860675936802,5.00093238944086
"473","FADS1",0.935439634395629,4.82741279835247,2.47316024740356,2.09400200535192,4.33514482393258,17.2351686541307,7.79709276824276,2.69007505775998,2.47316024740356,7.47459656438882,6.05514353278332,10.3920462629741,3.85516615289237,1.00211778627547,2.47316024740356,9.32355756785424,12.4690334278949,2.47316024740356
"474","SAP18",7.89125,8.30551,0,7.68946,9.24947,0,7.69656,6.35648,0,8.40019,9.61532,0,8.78789,8.36139,0,9.01236,8.63412,0
"475","TRIP10",7.50364,8.49159,0,12.184,9.05754,0,9.10619,14.1228,0,8.84846,7.51844,0,7.90043,8.95201,0,6.30655,0.00836418,0
"476","ARHGEF1",10.6427,8.57766,0,7.91559,5.49311,0,9.67034,13.4447,0,7.56121,7.98978,0,8.37869,7.8529,0,12.4642,0.00915332,0
"477","CCT6A",6.12840748357001,6.68318018038395,3.92357798893834,3.59879657017765,4.28036766136971,3.92357798893834,6.52933858965757,7.06831317790459,3.92357798893834,5.72958092704341,5.49179174813731,5.92770370573147,6.25162453594782,5.13589298397079,8.74947926241368,5.14647655142486,4.71353448773473,6.78290693087716
"478","DDB1",7.41751,7.24495,0,9.95968,9.5933,0,7.50142,8.16348,0,8.23735,9.84371,0,7.53889,8.27463,0,7.35277,8.87231,0
"479","MDH1",10.402,9.59776,0,6.51904,8.16975,0,9.60638,9.70298,0,7.39,6.98882,0,8.66642,7.51438,0,7.36364,8.07882,0
"480","GSPT1",6.62523181238486,8.05493393863658,4.00596848429797,0.775719816866386,3.50892072460621,14.8260811667776,9.48986439409098,10.0444214482627,4.00596848429797,5.61329666404026,5.81799378581648,4.00596848429797,1.66683871224035,3.4843473942452,4.00596848429797,8.3589945573712,1.70850766645537,4.00596848429797
"481","LASP1",9.41944,9.55786,0,9.25362,8.37531,0,10.7891,10.3422,0,6.51267,6.82698,0,7.74224,7.10906,0,8.26378,5.80776,0
"482","PRPF40A",4.68696735218839,5.45520142391487,4.34948619329486,8.66095446946716,8.17083757120706,7.39056485822629,5.64585438038895,5.50074355458358,7.90966824094873,6.10951174768103,6.04798532229551,4.34948619329486,4.29133176854559,5.68154192783997,4.34948619329486,4.38725715824134,2.77911555983475,4.34948619329486
"483","CAP1",10.7893,10.3222,0,6.54495,7.11343,0,10.4933,10.687,0,7.64076,8.19638,0,8.00145,6.79338,0,7.72361,5.69422,0
"484","RPL21",6.66749210007805,9.17498986705803,4.52395869268604,3.89063781152848,3.69957182087333,4.52395869268604,5.59580638343528,7.39320340313878,4.52395869268604,4.80589423356082,5.29353853827796,4.52395869268604,3.23059991195826,3.07719712248646,4.52395869268604,9.40542874386293,4.79136762257397,10.3929448696543
"485","NARS1",6.43329549630974,6.23279008630822,4.72597164085618,5.79870599967121,4.84635801212176,5.75527302224551,5.80982307198549,6.55451196705488,4.72597164085618,5.43825723637057,5.55022267833218,5.16598448150893,6.18874402051984,4.68547624652851,6.60930807432229,4.4871085027047,6.92098030366166,4.72597164085618
"486","DEK",5.28718118628195,5.96308209978049,5.16967066566245,6.35411473251362,5.61570326341646,4.87144740351712,6.52554846780628,4.61146350962542,4.87144740351712,6.43983160015995,6.31475525476699,4.87144740351712,5.33841512389802,5.40826583843304,6.91503661983204,4.41343127595832,6.45872410621162,4.87144740351712
"487","NCAM2",4.8166123725511,3.86185435512485,4.45300166845112,5.49359098303249,3.46614941437219,4.45300166845112,7.63202729048592,5.50015660847397,4.45300166845112,6.91861751034862,4.74821003674575,4.45300166845112,5.89911527047001,5.10328238446865,11.000738463265,2.42932482419677,10.9625022993602,4.45300166845112
"488","USO1",7.98595581835902,7.16277834613538,1.96294894046468,1.53676625952638,0.649563434329998,1.96294894046468,13.4221343124469,8.30669846810841,1.96294894046468,3.25225613808656,3.93538407371165,32.374260434556,2.85636919524729,3.48223270493006,1.96294894046468,0.564735146295171,6.15719495154382,1.96294894046468
"489","SUB1",3.35603023197037,8.50254592240486,3.88526389720974,3.90379595448804,2.54577139077134,3.88526389720974,8.22955694967009,5.51339206070068,3.88526389720974,6.68633852144732,8.61206171251873,15.8053165011848,4.6297402427643,3.56942175304981,3.88526389720974,5.76877225466663,3.70159797585022,3.88526389720974
"490","TCP1",4.87654512528434,5.81762697219426,3.98508822458526,5.91834010612775,4.14418013309716,3.98508822458526,5.41144719762738,6.87331017837677,9.85283731348649,5.69750228203641,5.52534833654045,5.35849679021201,5.69807325026876,3.98392953553076,5.94136386259053,5.73426629210849,6.97278686885117,4.22378037729451
"491","ABCE1",5.97114318141138,5.97202418127102,4.35246955167949,3.32941389431598,4.48361374616778,11.7783529228873,4.7979539198876,5.03248469558933,4.35246955167949,8.0643062660393,7.71941081282117,4.35246955167949,4.67287367828264,3.65384253294331,4.35246955167949,6.34958296309681,6.44263715747171,4.35246955167949
"492","SRSF6",4.46848424945545,4.70112010626641,4.96366765245656,7.8441923618212,8.24452532555967,4.96366765245656,4.4666230024172,5.09308653376519,4.96366765245656,6.20779980619578,6.41280576969118,4.96366765245656,5.10598116055506,5.98427095203704,6.95551740973163,6.71961634104618,4.50230292263829,4.96366765245656
"493","GRB2",8.7083,7.27474,0,10.085,7.65672,0,9.2265,8.63069,0,8.20462,7.64321,0,8.45236,8.04238,0,6.69473,9.38075,0
"494","DARS1",7.71157940317341,8.26297659882344,2.54557894027612,5.27871260319062,5.96541303109302,4.39979849532205,6.18487314755782,3.9977020739017,5.60961077570583,5.36767317201744,5.37818471692035,10.4894270725394,4.58335055981756,4.66821325395601,7.30464450438547,3.48085523083746,4.25587610695829,4.700047453976
"495","UBC",5.66845558753762,5.01723725415034,3.10789842035362,0.502111089673082,2.84877536410219,5.40271735168692,5.63929347303484,4.51335003397212,3.4829722094054,4.62041755470909,2.71684160006283,3.62797271703551,11.3801791622974,12.0354370274204,12.3510417571005,4.24784105708934,5.32055860782123,7.16820309975735
"496","ZNF207",5.69621571914705,6.01823324736615,4.93507797478915,8.91210925848315,7.32236107722558,7.2068923523221,4.93974045741521,5.92764031661765,4.93507797478915,5.25719597062454,6.36986066120892,4.93507797478915,5.08629537239774,6.09824353102241,4.93507797478915,5.06227805096986,2.8188540511847,4.93507797478915
"497","RPS2",5.29473432701654,6.39615360129156,4.95177659052724,7.95993354814829,6.76899779754866,4.95177659052724,5.54392956154541,4.8800150324168,4.95177659052724,5.7432955316008,6.53856278572586,4.95177659052724,4.74897242959798,5.90000671386014,4.95177659052724,6.02594668455898,3.95973581466328,6.86845954387399
"498","CLTC",6.13059859942865,6.86058841560179,4.40793037291071,3.91485792586828,3.87078721690657,5.26319365784912,8.26262920259171,7.54717319573616,6.26559408297573,5.30910595390723,5.59033283253111,4.82473849440658,4.54743701308644,4.03474435957916,6.19543425833867,5.00851070111691,5.37852524892317,6.48142498559555
"499","RPL36",8.017,10.3225,0,7.29015,7.91039,0,10.8152,7.77204,0,9.07829,7.34929,0,9.88071,13.0681,0,8.48591,0.0104407,0
"500","DNAJC7",4.96278486911074,4.50540343203557,3.81339584531779,3.87462069783867,3.72795887751462,3.81339584531779,8.59750202359689,4.55504849568782,3.81339584531779,6.06069940799032,4.4121304071053,3.81339584531779,4.28798420528254,3.40954461572712,8.2010586421801,4.94681394056667,12.5490468343885,10.697283481618
"501","PSMC6",7.07564168049741,3.65010974519012,2.93137046989193,8.99641369178522,8.96364729066156,2.93137046989193,2.01213785265023,-0.00440871909366169,4.77929768372036,5.29250284245211,5.58014429379863,2.93137046989193,3.41988551842667,4.27162304172177,21.3575002204856,4.8415718892062,8.70295110922372,2.93137046989193
"502","SF3A1",7.5752,7.80995,0,8.6434,8.33479,0,9.32752,8.21353,0,8.61946,8.89981,0,8.48015,8.86609,0,8.61921,6.6109,0
"503","GPI",7.78312046154368,10.0610827192877,4.343016050521,1.9395044114745,2.6853066268096,4.343016050521,10.050917994039,7.50779533698243,4.343016050521,3.50968205179841,5.66445136809872,11.9666937382141,5.28855405096079,4.17430158677441,4.343016050521,4.53592758937793,3.06983949596807,4.343016050521
"504","HEXIM1",5.53633304300944,5.39341995037868,3.91660136778276,4.5964808533358,10.2794556524057,15.7272258236756,9.45990164440999,6.36151361772551,3.91660136778276,6.22751183214188,5.11214974308563,3.91660136778276,-1.02058640127933,8.34550781860579,3.91660136778276,8.19251061525443,-4.4453441974735,3.91660136778276
"505","CCAR2",5.1343948446649,4.87469380075231,3.80452117083206,3.52697008734319,3.56086804123894,5.98437183358657,6.72963770110985,6.84683783250764,3.80452117083206,4.96402662842823,6.92548575812649,4.21672439369866,5.43478828741459,5.1722045791758,8.13839970158782,7.64414676190816,5.8933330847986,7.33889269357017
"506","TRMT1",9.51457,7.35242,0,5.49657,7.70289,0,6.48996,9.72384,0,9.55525,9.24561,0,6.59013,7.09018,0,7.67287,13.5657,0
"507","RANBP1",9.68703,9.93456,0,6.72163,8.11973,0,9.73787,8.9588,0,8.29959,7.96409,0,7.62569,7.88022,0,7.513,7.55779,0
"508","USP7",4.25938030854816,3.93027969158872,7.43583904086189,4.79364846654518,5.22274444824814,3.2012775318809,6.93350947051259,6.01708422584662,8.09135796967758,7.93027201930847,6.06402150803736,4.52423559313739,4.83887907740186,5.79751112826844,7.66523519944893,4.16763214592127,6.00771520027844,3.2012775318809
"509","LARS1",5.29940747384177,6.68737994152774,4.79785834540774,5.49474227624245,5.68189993749089,4.79785834540774,7.31593395231477,7.06563912808622,4.79785834540774,7.36837132361317,6.04335276313692,4.79785834540774,4.85547999833336,4.00994558517049,8.01632752669813,3.84434501116657,4.6112372519041,4.79785834540774
"510","PUF60",6.83919379646686,7.74943628360089,5.71007326538254,3.1489993605294,5.24166402041495,6.73936666489723,6.06355046429949,4.8542293410298,3.19867382797981,6.31633262034947,5.16452493901832,6.42213230863015,4.69719659636501,4.45988457939889,4.99576581644522,6.05585640988445,5.9002606687437,6.41028605746394
"511","SNX9",8.90844,10.4877,0,7.51071,8.52139,0,10.078,10.0057,0,8.92495,9.16615,0,7.91165,8.75702,0,9.71979,0.00856638,0
"512","RPN2",9.96809,11.7748,0,5.9738,5.77011,0,11.5207,8.15815,0,7.4994,7.89125,0,8.6367,7.18914,0,8.26909,7.34878,0
"513","BZW2",5.5397366234649,8.22693491362161,3.63038087584637,1.29672675675585,1.69031835024446,4.95432408230128,7.11641556552563,7.14946080920303,16.1083282108419,4.90975898199013,4.43776263804687,3.63038087584637,9.19645786174619,2.15896168702691,3.63038087584637,4.27856695365369,8.63809916612546,3.63038087584637
"514","TARDBP",4.93938240404199,4.49349047850192,4.62196200717972,5.06156384249047,7.22899862093683,4.62196200717972,3.92711726634997,4.31924378705381,6.66328783454861,7.34628296890056,5.79939329008382,4.62196200717972,6.15223868996311,5.18684564289185,6.92044494653249,6.79736230573879,7.20159494272077,4.62196200717972
"515","CHD2",8.26597,7.36337,0,10.7543,9.42911,0,8.11259,7.65489,0,8.90325,11.2523,0,8.3055,8.75369,0,7.73526,3.46977,0
"516","PRPF19",7.34251629135831,6.41067597979218,3.92122418828675,2.82503694277306,5.33650251851277,3.92122418828675,4.90957610289582,5.44490063667246,9.66941256311927,8.11558947694166,4.84289478055942,3.92122418828675,4.79306391001381,3.80016874808856,6.26493660919628,5.14255317406372,7.5950437405685,5.73444212279933
"517","CCNK",8.25894,7.68335,0,11.1397,11.1454,0,7.03228,8.0267,0,7.42228,8.82547,0,7.38366,8.27116,0,8.36536,6.44569,0
"518","LDHA",6.87787748629355,7.97793806942345,3.90869195416412,3.67591888234583,4.94460138058849,4.61625104611776,7.19914856019555,6.27980190135657,5.37006019231954,5.40148684818323,4.83272099489847,6.33627940122519,6.26379447068734,5.60059810459435,6.72201347644598,4.29163513365923,4.29902588212169,5.7701045575982
"519","LDHB",5.84661216809013,6.48723220970172,4.81090994169827,5.761813031719,4.76185436977396,5.29316812562796,5.83368547047258,6.78483680754901,4.81090994169827,4.66347807126711,5.7823518152669,4.81090994169827,7.41814699220912,6.41438415712078,7.22269124952832,4.87373856403515,4.08444383413753,4.81090994169827
"520","P4HA1",9.55111,11.2894,0,8.76564,9.73467,0,12.0466,10.7053,0,6.82748,7.98626,0,8.11729,9.02673,0,5.94097,0.00857707,0
"521","AP2A1",9.39632,11.3217,0,4.59344,5.73345,0,8.86625,7.28772,0,9.77288,11.8392,0,11.3466,8.40589,0,11.4246,0.0120483,0
"522","RPA1",3.69577432634787,3.52495610691533,4.28495293118053,9.15992539601726,6.40388300666158,4.28495293118053,4.24162481097043,6.31220068485967,4.28495293118053,6.02685800530421,5.1269885192419,8.43872548461007,6.11076308550698,6.54953777068618,7.2921577213815,4.38091054384798,5.64957208711463,4.28495293118053
"523","RPL9",10.186,8.45599,0,8.26117,11.6925,0,9.95309,8.20655,0,9.77799,6.16079,0,7.98125,6.85307,0,12.4629,0.00869991,0
"524","SUMO1",6.56435134009252,6.34935690495778,5.0913126846572,3.49354778686145,4.59209891649129,6.18532316291451,6.58765813752341,6.8666806971999,5.0913126846572,5.47740177046345,5.88731534058206,5.0913126846572,7.24580918152313,7.24077326269728,5.0913126846572,6.10857212100359,4.03835824364036,5.0913126846572
"525","SNRPD3",7.06918742981788,6.62641180534083,4.47994168776693,7.00075543922913,6.60945615211125,4.47994168776693,6.03420479371293,6.69211213942613,4.47994168776693,4.19192955486015,4.94046446943502,4.47994168776693,5.972636490803,5.70626846663068,7.63812456005554,3.60913076075928,3.33389939285702,6.82368320399751
"526","HBZ",5.57524933547774,5.46801898535325,6.30469601293274,4.58278143502272,4.67530405635098,4.13460681965609,5.6518690356082,4.89263268904593,4.68613996466374,4.7229176526425,4.78252328786281,4.31292016027139,8.53092746017486,8.47616012777105,7.69187387303268,4.33289267397282,5.23231857481772,6.00826769327183
"527","HBA1",4.23157372103448,4.89308524210456,9.34559519407144,5.50857022580373,4.58421572670937,9.15427874483768,4.49984009703639,3.94908553253973,6.79898870145483,5.95259947746207,6.2024527438628,2.63767252359922,5.63145172626267,5.58391623468112,3.79676477877867,5.90385772728003,6.40626981732864,5.6013351200188
"528","ARHGAP23",7.88965,7.02316,0,7.65407,9.52146,0,4.43463,6.47083,0,8.71465,9.07412,0,7.66088,8.41481,0,9.75108,13.3907,0
"529","VBP1",4.74434586444567,4.94655683867453,5.10133321232088,7.58091291374027,6.03745629786459,6.04743731930198,5.54968850713615,6.20690877167143,5.10133321232088,6.61121782485615,7.18863195683968,5.10133321232088,4.64757010278485,4.08798548817208,5.10133321232088,6.39386866226665,6.79712441857975,5.10133321232088
"530","RTF1",4.99751639621531,4.33911980957298,3.65791461682513,4.7655109936719,7.68078615737803,3.65791461682513,3.60673552729357,2.67567240260044,3.65791461682513,6.79088843365035,3.98710089723188,17.7489634413679,7.53756097934097,6.49397513316012,3.65791461682513,4.57020718751196,6.97887617369026,3.65791461682513
"531","SARNP",10.3222516095232,6.78273885165731,4.26428323014701,2.01822402396343,5.13586436950116,4.26428323014701,6.11738182354926,8.49018432977893,4.26428323014701,4.17807614996875,5.13348471596741,4.26428323014701,5.94838108946385,7.66827843981748,4.26428323014701,4.56369251191497,-0.394362307611178,12.6281912485154
